time_sec,obs_x_m,obs_y_m,obs_z_m,fit_x_m,fit_y_m,fit_z_m,residual_m,fit_reprojection_error_px,ray_gap_m,reprojection_error_px,is_inlier
0.0,-0.277494964955191,9.158494692008851,0.5384751996206446,-0.42180576096523625,9.334031596758047,0.47181578536089186,0.23681699323197739,41.01979812905624,0.05238324614390395,7.272018449743918,True
0.016666666666666666,-0.3103235051537605,9.05529975177421,0.5561928003471367,-0.468479822854233,9.149687238397242,0.51034783467888,0.18980036706157677,37.88173511713069,0.06552784643730974,8.970791506757191,True
0.03333333333333333,-0.3502312426974385,8.928554071752007,0.577362895321269,-0.5151538847432298,8.965342880036435,0.5461548839968683,0.1718337401245066,35.15055984102159,0.06719315155527818,9.065486414306545,True
0.05,-0.39850430507759976,8.775922783713016,0.6021320554847425,-0.5618279466322266,8.78099852167563,0.5792369333148565,0.1649986715876929,34.06545103741249,0.07658721928490146,10.186082031520142,True
0.06666666666666667,-0.4595966557860646,8.585933943319574,0.6318980429851347,-0.6085020085212234,8.596654163314822,0.6095939826328446,0.15094766741532367,31.259660580390392,0.0805305333376334,10.564938024825944,True
0.08333333333333333,-0.5210236022555113,8.396894621104417,0.6600889244982691,-0.6551760704102201,8.412309804954017,0.6372260319508328,0.13695701683649777,28.682442726150086,0.075948765754206,9.832984294231236,True
0.1,-0.5827770067244958,8.208642832384788,0.6852042300568584,-0.7018501322992169,8.22796544659321,0.6621330812688211,0.12281714277893191,26.043854195863233,0.08771149690402875,11.201617022677018,True
0.11666666666666667,-0.6443867805946173,8.021119153298505,0.70772304107544,-0.7485241941882137,8.043621088232404,0.6843151305868092,0.1090819336974595,24.849476918307644,0.10269008305332938,12.93686144138752,True
0.13333333333333333,-0.7057205891485834,7.834636588284519,0.7234201953824344,-0.7951982560772104,7.859276729871597,0.7037721799047976,0.09486534651088908,23.227332059933637,0.10964632468254122,13.640214827329494,True
0.15,-0.7666497644643522,7.648333397223334,0.7362415618964248,-0.8418723179662072,7.674932371510791,0.7205042292227856,0.08132405319562609,20.263736261062387,0.1005480007291753,12.34630455555374,True
0.16666666666666666,-0.8271523458921484,7.46254100466976,0.7476541793634135,-0.888546379855204,7.490588013149985,0.7345112785407739,0.0687648015555953,22.673172024959282,0.1463850885370367,17.75258451455833,True
0.18333333333333332,-0.8874765323256886,7.277129431470096,0.7540854976319742,-0.9352204417442007,7.30624365478918,0.7457933278587621,0.05653210561782002,11.512414108207468,0.01369673507318881,1.6371312116428653,True
0.2,-0.9470508762037452,7.091584849342484,0.7660366768866085,-0.9818945036331975,7.1218992964283725,0.7543503771767502,0.0476404625866949,22.93118982869479,0.1732520204131887,20.49023264279796,True
0.21666666666666667,-1.0070468296824948,6.90721568100226,0.7654014271659803,-1.0285685655221943,6.937554938067567,0.7601824264947384,0.03756186364965179,22.540209437085544,0.17868111200065323,20.881212509905474,True
0.23333333333333334,-1.0673841955041143,6.723578902688917,0.7617102166539519,-1.075242627411191,6.75321057970676,0.7632894758127267,0.030696665851823252,14.68631363446017,0.12049051413141672,13.897323484089231,True
0.25,-1.1275101954671791,6.540597650363972,0.7598357013186184,-1.1219166893001877,6.568866221345955,0.7636715251307149,0.029070826629475816,22.53954329663842,0.191500339055463,21.84333017290031,True
0.26666666666666666,-1.187709024785492,6.358739971381225,0.7513086095561826,-1.1685907511891847,6.384521862985148,0.761328574448703,0.03362460433115928,27.19582358545867,0.11465893350525795,12.87438496636188,True
0.2833333333333333,-1.2466937370178186,6.17706002921528,0.755078700455948,-1.2152648130781813,6.200177504624342,0.7562606237666911,0.03903321498422319,23.179398882721934,0.20026296357016815,22.329147893101013,True
0.3,-1.3048439303969748,5.9956733110563984,0.7564857675288558,-1.261938874967178,6.015833146263535,0.7484676730846794,0.04807860829442315,23.83095579086779,0.2035513083895663,22.43221793560168,True
0.31666666666666665,-1.3622684375607526,5.814814465870838,0.7538064381037634,-1.308612936856175,5.83148878790273,0.7379497224026678,0.058381342943679644,23.943847902665834,0.20034569186222678,21.829056255587616,True
0.3333333333333333,-1.4191571642804586,5.633984278496,0.7469555405593875,-1.3552869987451717,5.647144429541924,0.7247067717206558,0.06890279628502598,15.150947828717888,0.06312813675078381,6.788982029865702,True
0.35,-1.475655446685009,5.4533025706633556,0.7382440686180097,-1.4019610606341684,5.4628000711811175,0.7087388210386439,0.07994763715216906,27.601308394066265,0.22316089759171448,23.78561123251106,True
0.36666666666666664,-1.5326127471136446,5.2732788394544885,0.7168818045105907,-1.4486351225231653,5.278455712820311,0.6900458703566323,0.08831312932752881,28.322490247465083,0.22402108499853735,23.616388022787252,True
0.3833333333333333,-1.589856044644925,5.09414676128244,0.692953263256197,-1.4953091844121618,5.094111354459505,0.6686279196746205,0.09762598206358042,21.727716461142634,0.13794230053995665,14.36624742499753,True
0.4,-1.6494710379053175,4.916453586718241,0.6464893876335087,-1.5419832463011587,4.909766996098699,0.6444849689926087,0.10771422158721845,32.0428919990845,0.23546701314600751,24.291197067706825,True
0.4166666666666667,-1.7091988455160072,4.739947954254839,0.592290883284982,-1.5886573081901556,4.725422637737893,0.6176170183105968,0.12402685256077736,29.111826689689853,0.09292575926648604,9.447849914443129,True
0.43333333333333335,-1.7786707864511253,4.529457719332439,0.5496234867110733,-1.6353313700791525,4.5410782793770865,0.5880240676285848,0.14884834670365468,34.86803657169783,0.24042623625573956,24.29298118976049,True
0.45,-1.8618994123949233,4.273753711231377,0.49520650287886603,-1.682005431968149,4.35673392101628,0.5557061169465731,0.207141890287978,75.93548659679007,0.5519464683126323,54.7415742769404,True
0.4666666666666667,-1.9540349359829605,3.972686926825307,0.4757176838595664,-1.728679493857146,4.172389562655474,0.5206631662645615,0.30444427148799397,38.5660027129803,0.2530557915183212,25.037305961413985,True
