time_sec,x_m,y_m,z_m,ray_gap_m,reprojection_error_px
0.12499999999999961,-0.3642543135062586,9.09350880189517,0.5541854808531683,0.08484982237576208,11.54324196664872
0.14166666666666627,-0.3967846392956891,8.989448597598956,0.571481410731042,0.09268455990210779,12.43661245858482
0.15833333333333294,-0.43637941086446125,8.861576150135132,0.5923190295457028,0.09333343459504158,12.347344355838139
0.1749999999999996,-0.48441185096551165,8.707545647456785,0.6166884212162027,0.097502336295109,12.718265301609527
0.19166666666666626,-0.5451796715405085,8.51595131631139,0.6459865842561128,0.1035453571151593,13.327497851359029
0.20833333333333293,-0.6063059815674372,8.325345368376906,0.6737482505869464,0.09519882968550834,12.092658816887472
0.2249999999999996,-0.6677612082009112,8.135766851253434,0.6977105877874155,0.10388100498281196,13.022405543979419
0.24166666666666625,-0.7290388200766524,7.947165053280879,0.7175164700548279,0.11413386253225112,14.11848359845097
0.2583333333333329,-0.790151105707655,7.759694417511025,0.7296054974150173,0.12695255643367306,15.511760055235174
0.2749999999999996,-0.8510301462834838,7.57280426589689,0.7328849467077672,0.09266615913351252,11.173470580782574
0.29166666666666624,-0.9122416172223432,7.386989170408609,0.7221853845830628,0.1092050802222023,13.006566580121586
0.3083333333333329,-0.9741623972080498,7.20182092236128,0.6972625356394773,0.009583385616497925,1.1255708531668818
0.32499999999999957,-1.0380032006674633,7.018497801406476,0.6491635985696937,0.001946862966351888,0.2258451951111668
0.34166666666666623,-1.10433509915998,6.837569854622397,0.578969078233218,0.25624034506769194,29.27856155157277
0.3583333333333329,-1.1694634645281992,6.656412575177019,0.5324647368999362,0.26475019660304494,29.886362237304706
0.37499999999999956,-1.2325283148527144,6.475487870484217,0.5107209028800482,0.7866083922032386,87.40185139580241
0.3916666666666662,-1.2903861391271472,6.29178740851304,0.5399396169045717,0.7894197283758044,86.71399911569046
0.4083333333333329,-1.3422624853982037,6.105453488426108,0.6197824685364455,0.1952204305217147,21.420336795875397
0.42499999999999954,-1.3943372631675537,5.92029012654731,0.6751848056918835,0.20472174236633578,22.216264747865527
0.4416666666666662,-1.4472909217454935,5.735805966311391,0.7055021258608566,0.1204323375892146,12.9080842432185
0.45833333333333287,-1.5036390268587299,5.553869383843942,0.6887223599519106,0.12436963341711947,13.188793684471221
0.47499999999999953,-1.5640141099736056,5.373775807336861,0.6248357872009267,0.0568343421663717,5.946162719999585
0.4916666666666662,-1.641464889214441,5.137729217999839,0.5660143726884597,0.05732110816266917,5.93273883329333
0.5083333333333329,-1.7361496836676678,4.846269141046106,0.5116830862180637,0.42059663123791885,42.910447289526005
0.5249999999999995,-1.8460208945638565,4.498859828296214,0.4812566469984657,0.41637223342837476,42.03913683469674
0.6249999999999996,-1.9701644707007342,4.096184907048262,0.47458891906753015,0.237081273873633,22.648664554408924
0.6416666666666662,-2.076148263865534,3.7511467761210135,0.4652324308250746,0.23983328516003627,22.68632137043162
0.6583333333333328,-2.1637655324034317,3.463422067781123,0.4536404184761079,0.2371502484947912,22.214886408399337
0.6749999999999994,-2.234348781485396,3.2330146714348524,0.42806246063889236,0.24650971938896246,22.87112921491412
0.6916666666666662,-2.2887801388077564,3.0595544165399877,0.38809120480189535,0.2614178911062715,24.025811916788477
0.7083333333333328,-2.3436259904701138,2.8857088355098783,0.3436745406442089,0.26896266075480213,24.482929467678375
0.7249999999999994,-2.3989509815945502,2.7113988202211523,0.2946970112042128,0.2678398494119532,24.144527736798572
0.741666666666666,-2.45456739442227,2.536805447801396,0.24193705166379448,0.26093697328490434,23.300726601201823
0.7583333333333329,-2.5103571436349985,2.361207491658179,0.1859947875635314,0.25737455442158846,22.759486729393277
0.7749999999999995,-2.566605975430574,2.1855724150216536,0.1285218833772435,0.26736449108330956,23.422577827841117
0.7916666666666661,-2.6231376478644344,2.011782116485892,0.07404331919192216,0.2765720133149552,24.004618576002503
0.8083333333333327,-2.678870892466272,1.8439301595045885,0.029087142112194132,0.27175425339226533,23.359155599940294
0.8249999999999995,-2.7321401361008464,1.686671064716795,0.0009373823119350547,0.2376846781173238,20.250098865712218
0.8416666666666661,-2.7809682845917916,1.542743033005046,-0.005866621768152135,0.20110892634724636,17.017275317055933
0.8583333333333327,-2.8241413319126707,1.411810746123285,0.007188497040971353,0.20455922752555022,17.2299064911088
0.8749999999999993,-2.8629749221553875,1.2891246730135566,0.034263417624276565,0.19822477053986334,16.61217581921385
0.8916666666666662,-2.899709826390218,1.171950039109784,0.06723676175154093,0.20601576560620996,17.176071111456757
0.9083333333333328,-2.9359605733256013,1.0577430079763788,0.09996920950177489,0.22132673255918126,18.3613983453473
0.9249999999999994,-2.973146414047446,0.9446031690849142,0.12920508473161155,0.23451612885963566,19.364571883499202
0.941666666666666,-3.010437013150454,0.8326457849420723,0.1538928369108394,0.2626999555967431,21.603683677855336
0.9583333333333328,-3.046893388837756,0.7188090347759002,0.17493626560576184,0.27237865354797924,22.29628763217902
0.9749999999999994,-3.0826627708259022,0.6014993120019986,0.19301604147986737,0.2697560020778773,21.967969740759415
0.991666666666666,-3.1174462576122113,0.4814620482802873,0.20899480797492365,0.2742345534953049,22.222863046823626
1.0083333333333326,-3.152051484100097,0.36065010323564684,0.22311310390217048,0.27411917881256703,22.097749794223297
1.0249999999999995,-3.1859194527043426,0.24207986903555812,0.23485683083203768,0.27635488314657125,22.16598515351657
