time_sec,fit_x_m,fit_y_m,fit_z_m
-0.037943665607218124,0.0,11.0,0.0
-0.029610332273884793,-0.023869257689991374,10.90892315661121,0.030995587816926615
-0.02127699894055146,-0.04773851537998297,10.817846313222422,0.06130992563385339
-0.01294366560721813,-0.07160777306997457,10.726769469833632,0.09094301345078021
-0.0046103322738847985,-0.09547703075996616,10.635692626444843,0.11989485126770698
0.003723001059448533,-0.11934628844995776,10.544615783056054,0.14816543908463375
0.012056334392781864,-0.1432155461399493,10.453538939667265,0.17575477690156055
0.020389667726115196,-0.1670848038299409,10.362462096278476,0.20266286471848732
0.028723001059448527,-0.1909540615199325,10.271385252889687,0.22888970253541413
0.03705633439278186,-0.2148233192099241,10.180308409500899,0.2544352903523409
0.04538966772611519,-0.23869257689991566,10.08923156611211,0.2792996281692677
0.05372300105944852,-0.26256183458990723,9.99815472272332,0.3034827159861945
0.06205633439278185,-0.2864310922798988,9.907077879334532,0.32698455380312125
0.07038966772611518,-0.3103003499698904,9.816001035945742,0.349805141620048
0.07872300105944852,-0.334169607659882,9.724924192556953,0.37194447943697484
0.08705633439278185,-0.35803886534987356,9.633847349168164,0.3934025672539016
0.09538966772611518,-0.38190812303986515,9.542770505779375,0.4141794050708284
0.10372300105944851,-0.40577738072985675,9.451693662390586,0.4342749928877552
0.11205633439278184,-0.42964663841984835,9.360616819001796,0.453689330704682
0.12038966772611517,-0.4535158961098399,9.269539975613007,0.47242241852160877
0.1287230010594485,-0.4773851537998315,9.178463132224218,0.49047425633853553
0.13705633439278184,-0.5012544114898231,9.087386288835429,0.5078448441554623
0.14538966772611517,-0.5251236691798147,8.99630944544664,0.5245341819723891
0.1537230010594485,-0.5489929268698063,8.90523260205785,0.5405422697893159
0.16205633439278183,-0.5728621845597979,8.814155758669063,0.5558691076062426
0.17038966772611516,-0.5967314422497894,8.723078915280274,0.5705146954231696
0.1787230010594485,-0.620600699939781,8.632002071891485,0.5844790332400962
0.18705633439278183,-0.6444699576297725,8.540925228502696,0.5977621210570231
0.19538966772611516,-0.6683392153197641,8.449848385113906,0.6103639588739498
0.2037230010594485,-0.6922084730097557,8.358771541725117,0.6222845466908766
0.21205633439278182,-0.7160777306997473,8.267694698336328,0.6335238845078035
0.22038966772611518,-0.7399469883897389,8.176617854947539,0.6440819723247303
0.22872300105944848,-0.7638162460797304,8.08554101155875,0.653958810141657
0.2370563343927818,-0.787685503769722,7.994464168169961,0.6631543979585838
0.24538966772611515,-0.8115547614597136,7.903387324781171,0.6716687357755106
0.2537230010594485,-0.8354240191497053,7.812310481392382,0.6795018235924374
0.2620563343927818,-0.8592932768396968,7.721233638003594,0.6866536614093642
0.2703896677261151,-0.8831625345296883,7.630156794614805,0.693124249226291
0.27872300105944847,-0.90703179221968,7.539079951226015,0.6989135870432178
0.28705633439278183,-0.9309010499096717,7.448003107837226,0.7040216748601446
0.29538966772611513,-0.9547703075996632,7.356926264448437,0.7084485126770713
0.30372300105944844,-0.9786395652896547,7.265849421059649,0.7121941004939982
0.3120563343927818,-1.0025088229796464,7.1747725776708595,0.7152584383109251
0.32038966772611516,-1.0263780806696379,7.08369573428207,0.7176415261278518
0.32872300105944846,-1.0502473383596294,6.992618890893281,0.7193433639447785
0.33705633439278176,-1.0741165960496208,6.901542047504492,0.7203639517617053
0.3453896677261151,-1.0979858537396128,6.810465204115703,0.7207032895786322
0.3537230010594485,-1.1218551114296043,6.719388360726914,0.7203613773955589
0.3620563343927818,-1.1457243691195957,6.628311517338124,0.7193382152124859
0.3703896677261151,-1.1695936268095872,6.537234673949336,0.7176338030294125
0.37872300105944845,-1.1934628844995792,6.446157830560546,0.7152481408463394
0.3870563343927818,-1.2173321421895706,6.355080987171757,0.712181228663266
0.3953896677261151,-1.2412013998795621,6.2640041437829685,0.708433066480193
0.4037230010594484,-1.2650706575695536,6.17292730039418,0.7040036542971196
0.4120563343927818,-1.2889399152595453,6.08185045700539,0.6988929921140465
0.42038966772611513,-1.312809172949537,5.990773613616601,0.6931010799309734
0.42872300105944844,-1.3366784306395285,5.899696770227813,0.6866279177479
0.43705633439278174,-1.36054768832952,5.8086199268390235,0.679473505564827
0.4453896677261151,-1.3844169460195117,5.717543083450234,0.6716378433817538
0.45372300105944846,-1.4082862037095034,5.626466240061445,0.6631209311986805
0.46205633439278176,-1.432155461399495,5.535389396672656,0.6539227690156072
0.47038966772611507,-1.4560247190894864,5.444312553283867,0.6440433568325341
0.4787230010594485,-1.4798939767794783,5.353235709895078,0.6334826946494608
0.4870563343927818,-1.5037632344694698,5.262158866506288,0.6222407824663877
0.4953896677261151,-1.5276324921594613,5.1710820231175,0.6103176202833145
0.5037230010594484,-1.5515017498494528,5.08000517972871,0.5977132081002413
0.5120563343927818,-1.5753710075394443,4.988928336339922,0.5844275459171681
0.5203896677261151,-1.5992402652294357,4.8978514929511325,0.570460633734095
0.5287230010594484,-1.6231095229194272,4.806774649562344,0.5558124715510218
0.5370563343927817,-1.6469787806094187,4.715697806173555,0.5404830593679486
