time_sec,obs_x_m,obs_y_m,obs_z_m,fit_x_m,fit_y_m,fit_z_m,residual_m,fit_reprojection_error_px,ray_gap_m,reprojection_error_px,is_inlier
0.15000004379562032,0.5408349970803888,7.895556482997256,0.780358013744856,0.5070383321827865,8.162170752902025,0.7688788467582399,0.26899285259976735,3.0252971804125544,0.012824747404694073,1.6207245115590148,True
0.16666671532846702,0.558233881122863,7.747614456976504,0.7952343961393977,0.5528970155922875,7.905505517252792,0.8219924454011635,0.16023127737479032,10.871894422904775,0.07329234848736609,9.089981917654992,True
0.18333338686131373,0.5881157183377698,7.500998339994916,0.7820508541463218,0.5987556990017886,7.64884028160356,0.8723810424528458,0.1735799291584038,8.342423584799873,0.048102421150560466,5.864672218825184,True
0.20000005839416043,0.6383363792487817,7.125474276101264,0.7869010514683997,0.6446143824112895,7.392175045954327,0.9200446379132871,0.29815420267930526,52.69648589562315,0.3832171712336226,45.719346267534334,True
0.21666672992700714,0.713697194666449,6.592391963500095,0.8316718099565913,0.6904730658207906,7.135509810305095,0.9649832317824871,0.5597216190821837,14.306050932281316,0.05953323341979042,7.012589076650893,True
0.30000008759124064,0.8065646571164469,5.962296024383433,0.8833305453736416,0.9197664828682957,5.8521836320589316,1.1488011772598712,0.3088916455507512,152.3704430755375,1.3823462623409715,149.22022954222922,True
0.3500001021897808,0.90255872863526,5.358123022981216,1.0122741991234576,1.057342533096799,5.082187925111234,1.2263919254514086,0.38202696905841055,23.674193233714135,0.11758864178685798,12.266137880462162,True
0.36666677372262746,0.9848115389045575,4.858578008735222,1.1216854433052632,1.1032012165062999,4.825522689462002,1.2468055049994389,0.17539612234383448,23.518870471555214,0.12573894507182995,12.942757363350077,True
0.3833334452554742,1.0625004019145023,4.41512579297571,1.2028277141305463,1.1490598999158008,4.568857453812769,1.264494082956228,0.1868922451095883,26.67218602133239,0.16422502222278354,16.661766489962144,True
0.40000011678832087,1.1359795045362446,4.0281256617313534,1.2703241146596564,1.1949185833253018,4.312192218163537,1.279457659321776,0.2902603058115875,22.864557313152066,0.14037145680988153,14.06184984011443,True
0.4166667883211676,1.2107165896139056,3.632960638192901,1.2882158732341642,1.240777266734803,4.055526982514304,1.2916962340960825,0.42364852481019055,34.94226245355711,0.2655773778170771,26.22106839294723,True
0.4833334744525544,1.3043985591062572,3.155839655441906,1.2529397411659933,1.424212000372807,3.0288660399173732,1.3134005172808991,0.18475136047109794,20.43462331802268,0.1673747165828819,15.696945930006613,True
0.5000001459854011,1.411705294912442,2.6401332804283064,1.2056217178546882,1.4700706837823079,2.7722008042681416,1.3120140840990007,0.1793535198042682,19.10432283933164,0.16660259460972568,15.429722835698122,True
0.5166668175182478,1.5362104107527246,2.071693042027646,1.144183678351176,1.515929367191809,2.5155355686189083,1.307902649325861,0.47350967318085996,24.589539476359562,0.22814157576444938,20.83328895677257,True
0.5833335036496347,1.6969777353147089,1.4313454534206413,0.9958762061247441,1.6993641008298133,1.4888746260219783,1.2642068943208908,0.2744388067828305,135.30272828120584,1.6017970536622033,138.6358827932508,True
0.6500001897810215,1.8748405952966207,0.7575321892327088,0.9337031594847609,1.8827988344678173,0.4622136834250483,1.176911113856063,0.38265710827403765,16.089403510819874,0.19588299235242965,16.332439387301278,True
0.6833335328467149,2.0513595836475442,0.10885715881364066,0.8581915327579754,1.9745162012868194,-0.05111678787341667,1.1169132140762028,0.3137410993405238,17.634739087793754,0.197345410122966,16.12609167207994,True
0.7500002189781017,2.218463989479994,-0.48527395411534197,0.7724303878548497,2.1579509349248234,-1.0777777304703466,0.9642173954215882,0.6257034529535079,199.3880535089249,2.2696385024815378,178.72875544389927,True
0.7833335620437951,2.3411940953996337,-0.975400744221952,0.8182647880688907,2.2496683017438253,-1.5911082017688116,0.8715194765468348,0.6247469135802325,28.174270094166513,0.22599421956957236,17.470735942147655,True
0.8000002335766419,2.4263346311617138,-1.328129972038531,0.818847946724199,2.2955269851533266,-1.847773437418045,0.8210830147225963,0.5358590923879554,29.36139080776154,0.22955439032967287,17.607804122047334,True
0.8166669051094886,2.485812621225954,-1.5854361633099314,0.8088859576056904,2.3413856685628276,-2.1044386730672784,0.7679215513071167,0.540278476688991,30.91482625259519,0.22883620090195164,17.437353086381087,True
0.8333335766423353,2.5203346914451212,-1.7618536286849964,0.8108673682521174,2.3872443519723285,-2.3611039087165118,0.7120350863003955,0.6217569915446206,30.693623660408644,0.23237902635143579,17.589008624934372,True
0.850000248175182,2.5072029386987036,-1.8282664767660817,0.6614765703215809,2.43310303538183,-2.6177691443657434,0.6534236197024339,0.7930133087358789,40.50292409377795,0.21389116591305554,16.122525707289295,True
0.8666669197080286,2.487212273851487,-1.8936643783046687,0.47596429476420576,2.4789617187913304,-2.874434380014973,0.592087151513232,0.9876549932912738,60.38581967257781,0.4576784272324256,34.36878359450899,True
0.8833335912408753,2.4620567515054423,-1.9729742853123091,0.3210058940492206,2.524820402200832,-3.1310996156642066,0.5280256817327871,1.1781556557364792,65.32914052842798,0.22157632985696446,16.60822088715568,True
