time_sec,fit_x_m,fit_y_m,fit_z_m
-0.034275663851540544,0.0,11.0,0.0
-0.025942328085117178,0.02292934170475064,10.871667382175385,0.041961968018927986
-0.01760899231869381,0.045858683409501166,10.743334764350767,0.08324268564004558
-0.009275656552270445,0.06878802511425175,10.615002146526152,0.123842152863353
-0.0009423207858470783,0.09171736681900228,10.486669528701535,0.16376036968885005
0.007391014980576288,0.11464670852375286,10.358336910876918,0.20299733611653686
0.015724350746999655,0.1375760502285034,10.230004293052302,0.24155305214641337
0.02405768651342302,0.16050539193325397,10.101671675227685,0.2794275177784796
0.03239102227984639,0.1834347336380045,9.973339057403068,0.3166207330127356
0.040724358046269754,0.20636407534275503,9.845006439578452,0.3531326978491812
0.04905769381269312,0.2292934170475056,9.716673821753837,0.3889634122878166
0.05739102957911649,0.25222275875225614,9.588341203929218,0.42411287632864175
0.06572436534553985,0.2751521004570067,9.460008586104603,0.4585810899716566
0.07405770111196322,0.29808144216175725,9.331675968279987,0.49236805321686117
0.08239103687838659,0.32101078386650783,9.20334335045537,0.5254737660642554
0.09072437264480995,0.34394012557125836,9.075010732630753,0.5578982285138395
0.09905770841123332,0.3668694672760089,8.946678114806137,0.5896414405656132
0.10739104417765669,0.38979880898075947,8.81834549698152,0.6207034022195766
0.11572437994408005,0.41272815068551005,8.690012879156903,0.6510841134757298
0.12405771571050342,0.4356574923902606,8.561680261332286,0.6807835743340727
0.13239105147692679,0.4585868340950111,8.433347643507672,0.7098017847946053
0.14072438724335015,0.4815161757997617,8.305015025683055,0.7381387448573277
0.14905772300977352,0.5044455175045123,8.176682407858438,0.7657944545222397
0.15739105877619688,0.5273748592092627,8.048349790033821,0.7927689137893414
0.16572439454262025,0.5503042009140133,7.920017172209205,0.8190621226586331
0.17405773030904362,0.5732335426187639,7.791684554384588,0.8446740811301142
0.18239106607546698,0.5961628843235145,7.663351936559971,0.8696047892037851
0.19072440184189035,0.619092226028265,7.535019318735355,0.8938542468796459
0.19905773760831372,0.6420215677330156,7.406686700910739,0.9174224541576962
0.20739107337473708,0.6649509094377661,7.278354083086122,0.9403094110379363
0.21572440914116045,0.6878802511425166,7.1500214652615055,0.9625151175203662
0.22405774490758382,0.7108095928472672,7.02168884743689,0.9840395736049856
0.23239108067400718,0.7337389345520178,6.893356229612273,1.004882779291795
0.24072441644043055,0.7566682762567682,6.765023611787656,1.025044734580794
0.24905775220685392,0.7795976179615189,6.63669099396304,1.0445254394719825
0.25739108797327725,0.8025269596662694,6.508358376138424,1.063324893965361
0.2657244237397006,0.8254563013710199,6.380025758313807,1.081443098060929
0.274057759506124,0.8483856430757705,6.2516931404891904,1.0988800517586872
0.28239109527254735,0.871314984780521,6.123360522664575,1.1156357550586347
0.2907244310389707,0.8942443264852715,5.995027904839958,1.131710207960772
0.2990577668053941,0.9171736681900221,5.866695287015341,1.1471034104650992
0.30739110257181745,0.9401030098947727,5.738362669190725,1.1618153625716157
0.3157244383382408,0.9630323515995232,5.610030051366108,1.1758460642803223
0.3240577741046642,0.9859616933042737,5.481697433541491,1.1891955155912186
0.33239110987108755,1.0088910350090243,5.3533648157168745,1.2018637165043042
0.3407244456375109,1.031820376713775,5.225032197892259,1.21385066701958
0.3490577814039343,1.0547497184185253,5.096699580067642,1.2251563671370456
0.35739111717035765,1.077679060123276,4.968366962243026,1.2357808168567006
0.365724452936781,1.1006084018280267,4.8400343444184095,1.2457240161785454
0.3740577887032044,1.123537743532777,4.711701726593793,1.25498596510258
0.38239112446962775,1.1464670852375276,4.583369108769176,1.263566663628804
0.3907244602360511,1.1693964269422783,4.4550364909445594,1.2714661117572181
0.3990577960024745,1.1923257686470288,4.326703873119943,1.278684309487822
0.40739113176889785,1.2152551103517792,4.198371255295326,1.2852212568206152
0.4157244675353212,1.23818445205653,4.07003863747071,1.2910769537555984
0.4240578033017446,1.2611137937612804,3.9417060196460936,1.2962514002927714
0.43239113906816795,1.2840431354660309,3.813373401821477,1.3007445964321338
0.4407244748345913,1.3069724771707816,3.68504078399686,1.3045565421736862
0.4490578106010147,1.329901818875532,3.5567081661722444,1.3076872375174284
0.45739114636743805,1.3528311605802825,3.4283755483476277,1.31013668246336
0.4657244821338614,1.3757605022850332,3.300042930523011,1.3119048770114814
0.4740578179002848,1.3986898439897837,3.1717103126983943,1.3129918211617928
0.48239115366670815,1.4216191856945342,3.0433776948737785,1.3133975149142936
0.4907244894331315,1.4445485273992849,2.915045077049162,1.3131219582689844
0.4990578251995549,1.4674778691040353,2.786712459224545,1.3121651512258647
0.5073911609659782,1.4904072108087858,2.6583798413999284,1.3105270937849345
0.5157244967324016,1.5133365525135365,2.5300472235753118,1.3082077859461945
0.524057832498825,1.536265894218287,2.401714605750696,1.3052072277096443
0.5323911682652483,1.5591952359230377,2.2733819879260793,1.3015254190752832
0.5407245040316717,1.5821245776277881,2.1450493701014626,1.2971623600431126
0.5490578397980951,1.6050539193325386,2.016716752276846,1.2921180506131311
0.5573911755645184,1.6279832610372893,1.8883841344522292,1.2863924907853392
0.5657245113309418,1.6509126027420398,1.7600515166276134,1.2799856805597374
0.5740578470973652,1.6738419444467902,1.6317188988029967,1.2728976199363253
0.5823911828637885,1.696771286151541,1.50338628097838,1.2651283089151029
0.5907245186302119,1.7197006278562914,1.3750536631537633,1.2566777474960706
0.5990578543966353,1.7426299695610419,1.2467210453291475,1.2475459356792273
0.6073911901630586,1.7655593112657926,1.1183884275045308,1.237732873464574
0.615724525929482,1.788488652970543,0.9900558096799141,1.2272385608521104
0.6240578616959054,1.8114179946752937,0.8617231918552974,1.2160629978418367
0.6323911974623287,1.8343473363800442,0.7333905740306808,1.2042061844337524
0.6407245332287521,1.8572766780847947,0.605057956206065,1.1916681206278585
0.6490578689951755,1.8802060197895454,0.47672533838144826,1.1784488064241536
0.6573912047615988,1.9031353614942956,0.34839272055683246,1.164548241822639
0.6657245405280222,1.9260647031990465,0.220060102732214,1.1499664268233134
0.6740578762944456,1.9489940449037968,0.09172748490759908,1.134703361426178
0.682391212060869,1.9719233866085477,-0.03660513291701939,1.1187590456312324
