time_sec,x_m,y_m,z_m,ray_gap_m,reprojection_error_px
0.0,-0.277494964955191,9.158494692008851,0.5384751996206446,0.05238324614390395,7.272018449743918
0.016666666666666666,-0.3103235051537605,9.05529975177421,0.5561928003471367,0.06552784643730974,8.970791506757191
0.03333333333333333,-0.3502312426974385,8.928554071752007,0.577362895321269,0.06719315155527818,9.065486414306545
0.05,-0.39850430507759976,8.775922783713016,0.6021320554847425,0.07658721928490146,10.186082031520142
0.06666666666666667,-0.4595966557860646,8.585933943319574,0.6318980429851347,0.0805305333376334,10.564938024825944
0.08333333333333333,-0.5210236022555113,8.396894621104417,0.6600889244982691,0.075948765754206,9.832984294231236
0.1,-0.5827770067244958,8.208642832384788,0.6852042300568584,0.08771149690402875,11.201617022677018
0.11666666666666667,-0.6443867805946173,8.021119153298505,0.70772304107544,0.10269008305332938,12.93686144138752
0.13333333333333333,-0.7057205891485834,7.834636588284519,0.7234201953824344,0.10964632468254122,13.640214827329494
0.15,-0.7666497644643522,7.648333397223334,0.7362415618964248,0.1005480007291753,12.34630455555374
0.16666666666666666,-0.8271523458921484,7.46254100466976,0.7476541793634135,0.1463850885370367,17.75258451455833
0.18333333333333332,-0.8874765323256886,7.277129431470096,0.7540854976319742,0.01369673507318881,1.6371312116428653
0.2,-0.9470508762037452,7.091584849342484,0.7660366768866085,0.1732520204131887,20.49023264279796
0.21666666666666667,-1.0070468296824948,6.90721568100226,0.7654014271659803,0.17868111200065323,20.881212509905474
0.23333333333333334,-1.0673841955041143,6.723578902688917,0.7617102166539519,0.12049051413141672,13.897323484089231
0.25,-1.1275101954671791,6.540597650363972,0.7598357013186184,0.191500339055463,21.84333017290031
0.26666666666666666,-1.187709024785492,6.358739971381225,0.7513086095561826,0.11465893350525795,12.87438496636188
0.2833333333333333,-1.2466937370178186,6.17706002921528,0.755078700455948,0.20026296357016815,22.329147893101013
0.3,-1.3048439303969748,5.9956733110563984,0.7564857675288558,0.2035513083895663,22.43221793560168
0.31666666666666665,-1.3622684375607526,5.814814465870838,0.7538064381037634,0.20034569186222678,21.829056255587616
0.3333333333333333,-1.4191571642804586,5.633984278496,0.7469555405593875,0.06312813675078381,6.788982029865702
