time_sec,obs_x_m,obs_y_m,obs_z_m,fit_x_m,fit_y_m,fit_z_m,residual_m,fit_reprojection_error_px,ray_gap_m,reprojection_error_px,is_inlier
0.12499999999999961,-0.3642543135062586,9.09350880189517,0.5541854808531683,-0.4667213211996598,9.219152634355545,0.4824936057343115,0.17727262975154395,33.13697174244163,0.08484982237576208,11.54324196664872,True
0.14166666666666627,-0.3967846392956891,8.989448597598956,0.571481410731042,-0.514459836579643,9.036998947577967,0.517162242041385,0.1380545541663848,30.404333826927886,0.09268455990210779,12.43661245858482,True
0.15833333333333294,-0.43637941086446125,8.861576150135132,0.5923190295457028,-0.5621983519596261,8.854845260800388,0.5491058783484585,0.1332031803146645,28.524287016918144,0.09333343459504158,12.347344355838139,True
0.1749999999999996,-0.48441185096551165,8.707545647456785,0.6166884212162027,-0.6099368673396093,8.67269157402281,0.5783245146555319,0.135805469320106,27.77600166502892,0.097502336295109,12.718265301609527,True
0.19166666666666626,-0.5451796715405085,8.51595131631139,0.6459865842561128,-0.6576753827195925,8.490537887245234,0.6048181509626054,0.12245802264625395,25.867342486886365,0.1035453571151593,13.327497851359029,True
0.20833333333333293,-0.6063059815674372,8.325345368376906,0.6737482505869464,-0.7054138980995757,8.308384200467655,0.6285867872696789,0.11022530610138509,23.721278341165036,0.09519882968550834,12.092658816887472,True
0.2249999999999996,-0.6677612082009112,8.135766851253434,0.6977105877874155,-0.7531524134795589,8.126230513690077,0.6496304235767524,0.09845964586360632,22.348078355064782,0.10388100498281196,13.022405543979419,True
0.24166666666666625,-0.7290388200766524,7.947165053280879,0.7175164700548279,-0.800890928859542,7.944076826912498,0.6679490598838259,0.08734523930765153,21.746728929675335,0.11413386253225112,14.11848359845097,True
0.2583333333333329,-0.790151105707655,7.759694417511025,0.7296054974150173,-0.8486294442395251,7.76192314013492,0.6835426961908992,0.0744745925708552,21.65062040909816,0.12695255643367306,15.511760055235174,True
0.2749999999999996,-0.8510301462834838,7.57280426589689,0.7328849467077672,-0.8963679596195083,7.579769453357342,0.6964113324979728,0.058603376080020725,16.32789719802246,0.09266615913351252,11.173470580782574,True
0.29166666666666624,-0.9122416172223432,7.386989170408609,0.7221853845830628,-0.9441064749994914,7.397615766579764,0.7065549688050462,0.03704866535701882,16.17947531896975,0.1092050802222023,13.006566580121586,True
0.3083333333333329,-0.9741623972080498,7.20182092236128,0.6972625356394773,-0.9918449903794746,7.215462079802186,0.7139736051121197,0.027892922408976305,4.350874829408015,0.009583385616497925,1.1255708531668818,True
0.32499999999999957,-1.0380032006674633,7.018497801406476,0.6491635985696937,-1.0395835057594578,7.033308393024608,0.7186672414191932,0.07108169495456372,4.126977334801968,0.001946862966351888,0.2258451951111668,True
0.34166666666666623,-1.10433509915998,6.837569854622397,0.578969078233218,-1.087322021139441,6.85115470624703,0.7206358777262667,0.14332995184538333,33.533325861677966,0.25624034506769194,29.27856155157277,True
0.3583333333333329,-1.1694634645281992,6.656412575177019,0.5324647368999362,-1.1350605365194242,6.669001019469452,0.7198795140333402,0.19096159057057543,33.49465672043197,0.26475019660304494,29.886362237304706,True
0.37499999999999956,-1.2325283148527144,6.475487870484217,0.5107209028800482,-1.1827990518994074,6.486847332691873,0.7163981503404138,0.21190839317591637,92.7177086786152,0.7866083922032386,87.40185139580241,True
0.3916666666666662,-1.2903861391271472,6.29178740851304,0.5399396169045717,-1.2305375672793906,6.304693645914295,0.7101917866474871,0.1809260175271763,92.32475665247439,0.7894197283758044,86.71399911569046,True
0.4083333333333329,-1.3422624853982037,6.105453488426108,0.6197824685364455,-1.2782760826593735,6.1225399591367164,0.7012604229545607,0.10499935367877608,25.59750915954273,0.1952204305217147,21.420336795875397,True
0.42499999999999954,-1.3943372631675537,5.92029012654731,0.6751848056918835,-1.326014598039357,5.940386272359139,0.6896040592616343,0.07266193308892056,27.534586874254494,0.20472174236633578,22.216264747865527,True
0.4416666666666662,-1.4472909217454935,5.735805966311391,0.7055021258608566,-1.37375311341934,5.7582325855815615,0.6752226955687075,0.08262933137887778,20.26944005293874,0.1204323375892146,12.9080842432185,True
0.45833333333333287,-1.5036390268587299,5.553869383843942,0.6887223599519106,-1.4214916287993231,5.576078898803983,0.6581163318757811,0.09043332636416583,22.23896052878804,0.12436963341711947,13.188793684471221,True
0.47499999999999953,-1.5640141099736056,5.373775807336861,0.6248357872009267,-1.4692301441793063,5.393925212026405,0.6382849681828545,0.09783087012861821,16.82560113435054,0.0568343421663717,5.946162719999585,True
0.4916666666666662,-1.641464889214441,5.137729217999839,0.5660143726884597,-1.5169686595592893,5.211771525248826,0.615728604489928,0.15314398226738093,17.787020915596273,0.05732110816266917,5.93273883329333,True
0.5083333333333329,-1.7361496836676678,4.846269141046106,0.5116830862180637,-1.5647071749392727,5.029617838471248,0.5904472407970016,0.26308377124618876,51.19302882919945,0.42059663123791885,42.910447289526005,True
