time_sec,fit_x_m,fit_y_m,fit_z_m
-0.659940735309602,0.0,11.0,0.0
-0.6516074019762687,0.0072570235529538785,10.95973112834315,0.039235664049576346
-0.6432740686429353,0.014514047105907757,10.919462256686302,0.07779007809915317
-0.634940735309602,0.021771070658861524,10.879193385029454,0.11566324214872958
-0.6266074019762687,0.029028094211815403,10.838924513372607,0.15285515619830603
-0.6182740686429354,0.03628511776476917,10.798655641715758,0.18936582024788273
-0.6099407353096021,0.04354214131772305,10.758386770058909,0.2251952342974597
-0.6016074019762688,0.05079916487067693,10.718117898402062,0.2603433983470358
-0.5932740686429355,0.058056188423630695,10.677849026745214,0.2948103123966124
-0.5849407353096022,0.06531321197658457,10.637580155088365,0.3285959764461892
-0.5766074019762689,0.07257023552953845,10.597311283431516,0.36170039049576563
-0.5682740686429356,0.07982725908249222,10.557042411774669,0.3941235545453423
-0.5599407353096023,0.0870842826354461,10.51677354011782,0.4258654685949186
-0.551607401976269,0.09434130618839992,10.476504668460972,0.4569261326444958
-0.5432740686429357,0.10159832974135374,10.436235796804123,0.4873055466940719
-0.5349407353096024,0.10885535329430757,10.395966925147276,0.5170037107436489
-0.5266074019762691,0.11611237684726144,10.355698053490427,0.5460206247932251
-0.5182740686429358,0.12336940040021527,10.31542918183358,0.574356288842802
-0.5099407353096025,0.1306264239531691,10.27516031017673,0.6020107028923787
-0.5016074019762692,0.1378834475061229,10.234891438519881,0.6289838669419552
-0.4932740686429359,0.1451404710590768,10.194622566863034,0.6552757809915317
-0.4849407353096026,0.15239749461203062,10.154353695206186,0.6808864450411087
-0.4766074019762693,0.15965451816498444,10.114084823549337,0.7058158590906851
-0.46827406864293597,0.16691154171793826,10.073815951892488,0.7300640231402622
-0.45994073530960267,0.17416856527089214,10.03354708023564,0.7536309371898384
-0.45160740197626936,0.18142558882384596,9.993278208578792,0.7765166012394153
-0.44327406864293606,0.18868261237679979,9.953009336921944,0.7987210152889919
-0.43494073530960276,0.1959396359297536,9.912740465265095,0.8202441793385689
-0.42660740197626945,0.2031966594827075,9.872471593608248,0.8410860933881453
-0.41827406864293615,0.2104536830356613,9.832202721951399,0.8612467574377222
-0.40994073530960284,0.21771070658861513,9.791933850294551,0.8807261714872986
-0.40160740197626954,0.22496773014156896,9.751664978637702,0.8995243355368755
-0.39327406864293624,0.23222475369452283,9.711396106980855,0.9176412495864521
-0.38494073530960293,0.23948177724747666,9.671127235324006,0.9350769136360291
-0.37660740197626963,0.24673880080043048,9.630858363667159,0.9518313276856055
-0.3682740686429363,0.2539958243533843,9.59058949201031,0.9679044917351826
-0.359940735309603,0.2612528479063382,9.55032062035346,0.983296405784759
-0.3516074019762697,0.268509871459292,9.510051748696613,0.998007069834336
-0.3432740686429364,0.2757668950122458,9.469782877039766,1.0120364838839124
-0.3349407353096031,0.28302391856519965,9.429514005382917,1.0253846479334894
-0.3266074019762698,0.29028094211815353,9.389245133726067,1.038051561983066
-0.3182740686429365,0.29753796567110735,9.34897626206922,1.050037226032643
-0.3099407353096032,0.3047949892240612,9.308707390412371,1.0613416400822193
-0.3016074019762699,0.312052012777015,9.268438518755524,1.0719648041317964
-0.2932740686429366,0.3193090363299689,9.228169647098674,1.081906718181373
-0.2849407353096033,0.3265660598829227,9.187900775441827,1.09116738223095
-0.27660740197627,0.3338230834358765,9.147631903784978,1.0997467962805265
-0.2682740686429367,0.3410801069888304,9.10736303212813,1.1076449603301035
-0.2599407353096034,0.34833713054178417,9.067094160471282,1.11486187437968
-0.2516074019762701,0.35559415409473805,9.026825288814434,1.1213975384292572
-0.24327406864293677,0.36285117764769187,8.986556417157585,1.1272519524788338
-0.23494073530960347,0.3701082012006457,8.946287545500738,1.1324251165284107
-0.22660740197627016,0.37736522475359957,8.906018673843889,1.1369170305779872
-0.21827406864293686,0.3846222483065534,8.86574980218704,1.1407276946275644
-0.20994073530960355,0.3918792718595072,8.825480930530192,1.143857108677141
-0.20160740197627025,0.3991362954124611,8.785212058873343,1.146305272726718
-0.19327406864293695,0.40639331896541486,8.744943187216496,1.1480721867762946
-0.18494073530960364,0.41365034251836874,8.704674315559647,1.1491578508258717
