time_sec,x_m,y_m,z_m,ray_gap_m,reprojection_error_px
0.15000004379562032,0.5408349970803888,7.895556482997256,0.780358013744856,0.012824747404694073,1.6207245115590148
0.16666671532846702,0.558233881122863,7.747614456976504,0.7952343961393977,0.07329234848736609,9.089981917654992
0.18333338686131373,0.5881157183377698,7.500998339994916,0.7820508541463218,0.048102421150560466,5.864672218825184
0.20000005839416043,0.6383363792487817,7.125474276101264,0.7869010514683997,0.3832171712336226,45.719346267534334
0.21666672992700714,0.713697194666449,6.592391963500095,0.8316718099565913,0.05953323341979042,7.012589076650893
0.30000008759124064,0.8065646571164469,5.962296024383433,0.8833305453736416,1.3823462623409715,149.22022954222922
0.3500001021897808,0.90255872863526,5.358123022981216,1.0122741991234576,0.11758864178685798,12.266137880462162
0.36666677372262746,0.9848115389045575,4.858578008735222,1.1216854433052632,0.12573894507182995,12.942757363350077
0.3833334452554742,1.0625004019145023,4.41512579297571,1.2028277141305463,0.16422502222278354,16.661766489962144
0.40000011678832087,1.1359795045362446,4.0281256617313534,1.2703241146596564,0.14037145680988153,14.06184984011443
0.4166667883211676,1.2107165896139056,3.632960638192901,1.2882158732341642,0.2655773778170771,26.22106839294723
0.4833334744525544,1.3043985591062572,3.155839655441906,1.2529397411659933,0.1673747165828819,15.696945930006613
0.5000001459854011,1.411705294912442,2.6401332804283064,1.2056217178546882,0.16660259460972568,15.429722835698122
0.5166668175182478,1.5362104107527246,2.071693042027646,1.144183678351176,0.22814157576444938,20.83328895677257
0.5833335036496347,1.6969777353147089,1.4313454534206413,0.9958762061247441,1.6017970536622033,138.6358827932508
0.6500001897810215,1.8748405952966207,0.7575321892327088,0.9337031594847609,0.19588299235242965,16.332439387301278
0.6833335328467149,2.0513595836475442,0.10885715881364066,0.8581915327579754,0.197345410122966,16.12609167207994
0.7500002189781017,2.218463989479994,-0.48527395411534197,0.7724303878548497,2.2696385024815378,178.72875544389927
0.7833335620437951,2.3411940953996337,-0.975400744221952,0.8182647880688907,0.22599421956957236,17.470735942147655
0.8000002335766419,2.4263346311617138,-1.328129972038531,0.818847946724199,0.22955439032967287,17.607804122047334
0.8166669051094886,2.485812621225954,-1.5854361633099314,0.8088859576056904,0.22883620090195164,17.437353086381087
0.8333335766423353,2.5203346914451212,-1.7618536286849964,0.8108673682521174,0.23237902635143579,17.589008624934372
0.850000248175182,2.5072029386987036,-1.8282664767660817,0.6614765703215809,0.21389116591305554,16.122525707289295
0.8666669197080286,2.487212273851487,-1.8936643783046687,0.47596429476420576,0.4576784272324256,34.36878359450899
0.8833335912408753,2.4620567515054423,-1.9729742853123091,0.3210058940492206,0.22157632985696446,16.60822088715568
1.016666963503649,2.435785773582743,-2.05845901009479,0.15175285612112197,1.9006222804323056,142.60656231225857
1.0500003065693424,2.4856618824265015,-2.256112284281484,0.15766620513565038,0.6384411174034507,46.58213731959303
1.0666669781021891,2.5224908019992665,-2.3994339938118685,0.2163751255080097,0.22921244133305826,16.76409264759389
1.0833336496350359,2.557487646292809,-2.505955630484431,0.26403849693904435,0.22003309747855718,16.09473691289096
1.1000003211678826,2.5043081969010337,-2.4386786186223017,0.2631785112398549,0.2154462195567019,15.722054969806585
1.1166669927007293,2.3373592463012165,-2.1671024939405577,0.12303815746689825,0.14776127183718646,10.819512961888872
1.1333336642335758,2.1318624436494145,-1.8271493163069843,-0.07305366949290437,0.2175030939474387,15.810700010216962
1.2000003503649628,1.8761044663693438,-1.3977626650583572,-0.31492181080313775,1.6584483138987385,129.25530470988429
1.2166670218978095,1.7520911008851923,-1.1948263491007456,-0.4788811647732719,1.5824165858199428,121.64220250432103
1.2333336934306562,1.748013762679751,-1.1999554513569963,-0.5684830394752343,1.5019822214431773,113.91866280433028
1.250000364963503,1.8392702565193013,-1.372141068070719,-0.5991870961100556,1.416682753275944,106.08283257384193
1.2666670364963497,2.0255687248413468,-1.7107030455473624,-0.5639053923601667,1.326007182139955,98.12644272070236
